IDParticles,Sample,Site_name,GPS_LON,GPS_LAT,Compartment,Contributor,Project,Size_1_[µm],Size_2_[µm],Shape,Colour,polymer_type,library_entry,lab_blank_ID,sample_ID,Sampling_weight_[kg],Fraction_analysed,size_geom_mean
45127_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,258.0,25.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,80.31189202104505
45127_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,258.0,25.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,80.31189202104505
45127_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,258.0,25.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,80.31189202104505
45128_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,653.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,122.55202976695246
45128_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,653.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,122.55202976695246
45128_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,653.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,122.55202976695246
45128_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,653.0,23.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,122.55202976695246
45129_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,97.0,29.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,53.03772242470448
45129_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,97.0,29.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,53.03772242470448
45129_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,97.0,29.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,53.03772242470448
45129_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,97.0,29.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,53.03772242470448
45130_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,1221.0,46.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,236.9936708015638
45130_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,1221.0,46.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,236.9936708015638
45130_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,1221.0,46.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,236.9936708015638
45130_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,1221.0,46.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,236.9936708015638
45131_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,449.0,35.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,125.35948308763881
45131_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,449.0,35.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,125.35948308763881
45131_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,449.0,35.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,125.35948308763881
45131_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,449.0,35.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,125.35948308763881
45132_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,251.0,75.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.20422734012243
45132_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,251.0,75.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.20422734012243
45132_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,251.0,75.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.20422734012243
45132_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,251.0,75.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.20422734012243
45133_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,497.0,38.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.42634390829147
45133_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,497.0,38.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.42634390829147
45133_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,497.0,38.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.42634390829147
45133_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,497.0,38.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,137.42634390829147
45134_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,356.0,26.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,96.20810776644555
45134_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,356.0,26.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,96.20810776644555
45134_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,356.0,26.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,96.20810776644555
45134_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,356.0,26.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,96.20810776644555
45135_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,57.0,26.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,38.49675310984031
45135_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,57.0,26.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,38.49675310984031
45135_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,57.0,26.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,38.49675310984031
45135_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,57.0,26.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,38.49675310984031
45136_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,131.0,34.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,66.73829485385434
45136_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,131.0,34.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,66.73829485385434
45136_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,131.0,34.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,66.73829485385434
45136_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,131.0,34.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,66.73829485385434
45137_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,260.0,91.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,153.81807436059
45137_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,260.0,91.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,153.81807436059
45137_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,260.0,91.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,153.81807436059
45137_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,260.0,91.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,153.81807436059
45138_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,109.0,79.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,92.79547402756236
45138_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,109.0,79.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,92.79547402756236
45138_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,109.0,79.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,92.79547402756236
45138_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,109.0,79.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,92.79547402756236
45139_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,86.0,43.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,60.81118318204309
45139_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,86.0,43.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,60.81118318204309
45139_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,86.0,43.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,60.81118318204309
45139_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,86.0,43.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,60.81118318204309
45140_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,166.0,72.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,109.32520294973159
45140_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,166.0,72.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,109.32520294973159
45140_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,166.0,72.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,109.32520294973159
45140_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,166.0,72.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,109.32520294973159
45141_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,266.0,144.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,195.71407716360108
45141_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,266.0,144.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,195.71407716360108
45141_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,266.0,144.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,195.71407716360108
45141_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,266.0,144.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,195.71407716360108
45142_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,325.0,149.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,220.05681084665386
45142_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,325.0,149.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,220.05681084665386
45142_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,325.0,149.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,220.05681084665386
45142_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,325.0,149.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,220.05681084665386
45143_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,179.0,42.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,86.70640114778148
45143_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,179.0,42.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,86.70640114778148
45143_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,179.0,42.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,86.70640114778148
45143_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,179.0,42.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,86.70640114778148
45144_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,160.0,59.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,97.15966241192895
45144_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,160.0,59.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,97.15966241192895
45144_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,160.0,59.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,97.15966241192895
45144_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,160.0,59.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,97.15966241192895
45145_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,121.0,28.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,58.20652884342099
45145_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,121.0,28.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,58.20652884342099
45145_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,121.0,28.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,58.20652884342099
45145_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,121.0,28.0,irregular,unspecific,Polystyrene,Polystyrene,1403.0,1217,0.25,0.25,58.20652884342099
45146_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,375.0,105.0,irregular,unspecific,Polystyrene,PS+PB15,1403.0,1217,0.25,0.25,198.4313483298443
45146_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,375.0,105.0,irregular,unspecific,Polystyrene,PS+PB15,1403.0,1217,0.25,0.25,198.4313483298443
45146_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,375.0,105.0,irregular,unspecific,Polystyrene,PS+PB15,1403.0,1217,0.25,0.25,198.4313483298443
45146_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,375.0,105.0,irregular,unspecific,Polystyrene,PS+PB15,1403.0,1217,0.25,0.25,198.4313483298443
45148_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,89.0,30.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,51.67204273105525
45148_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,89.0,30.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,51.67204273105525
45148_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,89.0,30.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,51.67204273105525
45148_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,89.0,30.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,51.67204273105525
45150_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,252.0,62.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,124.99599993599796
45150_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,252.0,62.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,124.99599993599796
45150_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,252.0,62.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,124.99599993599796
45150_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,252.0,62.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,124.99599993599796
45151_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,162.0,63.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,101.02474944289642
45151_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,162.0,63.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,101.02474944289642
45151_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,162.0,63.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,101.02474944289642
45151_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,162.0,63.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,101.02474944289642
45152_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,219.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,72.49827584156743
45152_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,219.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,72.49827584156743
45152_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,219.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,72.49827584156743
45152_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,219.0,24.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,72.49827584156743
45153_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,408.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,80.79603950689662
45153_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,408.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,80.79603950689662
45153_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,408.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,80.79603950689662
45153_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,408.0,16.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,80.79603950689662
45154_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,585.0,88.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,226.89204481426844
45154_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,585.0,88.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,226.89204481426844
45154_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,585.0,88.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,226.89204481426844
45155_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,330.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,127.16131487209465
45155_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,330.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,127.16131487209465
45155_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,330.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,127.16131487209465
45155_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,330.0,49.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,127.16131487209465
45156_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,381.0,36.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,117.11532777565881
45156_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,381.0,36.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,117.11532777565881
45156_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,381.0,36.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,117.11532777565881
45156_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,381.0,36.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,117.11532777565881
45157_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,50.0,25.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,35.35533905932738
45157_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,50.0,25.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,35.35533905932738
45157_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,50.0,25.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,35.35533905932738
45157_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,50.0,25.0,irregular,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,35.35533905932738
45158_0,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,203.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,74.03377607551839
45158_1,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,203.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,74.03377607551839
45158_2,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,203.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,74.03377607551839
45158_3,Schlei_S27,Schlei,9.9332,54.6359,sediment,27,BONUS MICROPOLL,203.0,27.0,fibre,unspecific,Poly (ethylene terephthalate),Poly(ethylene terephtalate),1403.0,1217,0.25,0.25,74.03377607551839
