# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;60;0;2;52;[ 0  9 11 14 20];['S01' 'S14' 'S16' 'S20' 'S26'];0.9290021011937118;6.033038053336993;209.99267578125;0.2067136052829116;0.6979700399068567;1.18575695579084;883.5639801025391;0.5221036271907287;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;60;1;2;165;[ 4 12 19 22 24];['S06' 'S17' 'S25' 'S29' 'S31'];0.8515320969497362;2.2885330615078616;307.9976882468909;0.6419764443746704;0.315097531892568;1.196051865484093;728.477733033206;0.507508159014802;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;60;2;4;625;[ 5  7 16 18 21];['S07' 'S10' 'S22' 'S24' 'S27'];0.5417468569416531;2.8033630849843916;918.0277099609375;4.257064712631119;0.840530190518697;1.8532185603417464;534.4606323242188;0.46965815544102085;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;60;3;5;1205;[ 2  3  8 17 23];['S03' 'S04' 'S13' 'S23' 'S30'];0.0457992133543732;0.3842343180857458;1168.41455078125;0.27766505484345294;0.7756139926389818;2.240267048132153;961.1610107421875;0.7230008118679875;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;61;2;1;187;[ 0  7  9 12 24];['S01' 'S10' 'S14' 'S17' 'S31'];0.8411067872213737;8.605993223335693;855.24658203125;0.9123316769877439;0.7357528979998079;1.6995984868991543;593.2158355712891;0.8566186099951016;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;61;3;2;228;[ 1  5 10 13 22];['S02' 'S07' 'S15' 'S19' 'S29'];0.8063139506512534;1.4418855947656193;607.9417724609375;0.54975869752834;0.6156341139499223;1.2933361208589345;664.2062377929688;0.6220488689481737;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;61;1;3;404;[ 4  6 19 20 21];['S06' 'S08' 'S25' 'S26' 'S27'];0.6801853482151135;1.7662254505481392;1333.189453125;0.4640044341216216;0.59058879033223;2.2393446736713214;751.1285858154297;1.2986366216814;121;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;61;0;4;1290;[ 8 11 14 17 23];['S13' 'S16' 'S20' 'S23' 'S30'];-0.038094341452643565;0.6207633804238916;932.39599609375;0.41924280399898833;0.6364310075151765;1.3190868217224379;1149.2616424560547;0.8051264558568527;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;61;4;5;1753;[ 2  3 15 16 18];['S03' 'S04' 'S21' 'S22' 'S24'];-2.092185482375235;2.1825334540830417;764.6268920898438;1.5701587386234357;0.7630010660127404;1.8613492099502003;458.3216247558594;0.9166756355446868;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;62;3;1;293;[ 1  4  5 13 23];['S02' 'S06' 'S07' 'S19' 'S30'];0.7527910434357699;2.812811651791922;841.7239126206096;0.6606938089643717;0.5828141572281742;0.732966774777278;666.242052529968;0.5403116923871846;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;62;0;2;380;[ 6  7 12 14 24];['S08' 'S10' 'S17' 'S20' 'S31'];0.6912086623228297;3.8579292678718;732.2887127183487;0.758977060780776;0.49936436350360597;1.6463814134693124;985.4893427603668;0.5992833953638474;41;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;62;1;3;1100;[ 0  2 10 15 20];['S01' 'S03' 'S15' 'S21' 'S26'];0.13288469308847783;1.7790267392085846;809.14111328125;0.6615127821627086;0.8338090901458177;2.6769245466352922;707.5604095458984;0.5979731521971046;101;['Dist_Land', 'WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;62;4;4;1498;[ 9 11 17 18 19];['S14' 'S16' 'S23' 'S24' 'S25'];-0.45149412674869227;6.057235633974826;635.8156127929688;2.2766575019464894;0.6328663506312002;1.358834812298137;1320.077049255371;0.6701760855404637;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;62;2;5;1638;[ 3  8 16 21 22];['S04' 'S13' 'S22' 'S27' 'S29'];-1.0309999773687628;1.8324077314309921;1623.03564453125;0.49392442012515214;0.8220032327717954;1.2158750699315288;674.7582244873047;0.65934594658345;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;63;2;1;56;[ 3  5 10 19 24];['S04' 'S07' 'S15' 'S25' 'S31'];0.9216821156748705;3.6551450609918286;271.67079346630186;0.4846661434004146;0.528383269366665;2.100924449344722;1120.0480108784232;0.8796890899200873;121;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50', 'PC2'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;63;4;1;80;[ 0 11 12 18 20];['S01' 'S16' 'S17' 'S24' 'S26'];0.899981629839848;1.8366938326699802;204.748046875;0.913752934289357;0.644523975950575;0.9379686307064724;952.4451599121094;0.6700610065527557;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;63;3;3;247;[ 6 13 14 17 23];['S08' 'S19' 'S20' 'S23' 'S30'];0.7859874344308428;2.9733700846676703;679.185334997217;0.9317735969848899;0.8453316032560756;1.514717014191878;817.9727129483229;0.7874950053364587;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;63;0;4;1540;[ 1  2  4  9 15];['S02' 'S03' 'S06' 'S14' 'S21'];-0.5889227985688972;4.908664499819526;964.33544921875;0.5351808269506722;0.8690003704727485;1.3291984259034948;604.1403121948242;0.7425244629818009;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;63;1;5;1578;[ 7  8 16 21 22];['S10' 'S13' 'S22' 'S27' 'S29'];-0.7167704891970939;1.8114615879950549;1133.11328125;0.3880587937365143;0.9032706413447704;1.7548037107666232;694.8052215576172;0.664854150961177;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;64;1;1;24;[ 3  5  9 12 14];['S04' 'S07' 'S14' 'S17' 'S20'];0.9534980399234201;5.916555187320733;459.7700166530806;0.8577798818154488;0.8299615569133014;1.7828417706085378;1008.004453583718;1.4136644049645861;105;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;64;4;2;644;[ 4  6 17 20 23];['S06' 'S08' 'S23' 'S26' 'S30'];0.5279114745081219;1.1099578182548657;1117.736797522094;0.564986578375345;0.5479119554049865;2.0532362910605473;755.6278998537566;0.507102451238906;127;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;64;2;3;1556;[ 0  1 15 22 24];['S01' 'S02' 'S21' 'S29' 'S31'];-0.6431799138137817;4.914721749680668;2275.2552490234375;0.7178389379626058;0.8999935565584064;1.4597317026036656;500.09027099609375;0.4080259602431745;37;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;64;3;3;1499;[ 2  8 10 16 19];['S03' 'S13' 'S15' 'S22' 'S25'];-0.45219246773655586;1.5058418458603855;805.6321816598074;0.9923276586408124;0.7454341931041519;2.7430504296035263;910.6498872956408;0.6978927139364415;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;64;0;4;1669;[ 7 11 13 18 21];['S10' 'S16' 'S19' 'S24' 'S27'];-1.306899388352774;2.3087109975616897;490.451416015625;2.6800501687186107;0.6985806714707862;2.3127743531985447;1033.2234344482422;0.7165482606309267;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;65;3;1;696;[ 1  5  6 19 22];['S02' 'S07' 'S08' 'S25' 'S29'];0.48900616756486415;0.5371595338752707;2353.1708984375;0.556148499852621;0.6053609429623781;2.2256075355921445;449.1027374267578;0.6919717607169342;127;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50', 'PC2'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;65;0;2;1321;[ 0  3  4 11 15];['S01' 'S04' 'S06' 'S16' 'S21'];-0.08783940270373192;0.4117029327785381;2226.9697265625;0.28921684760551947;0.6757600713540426;1.9049228038371524;479.9554443359375;0.7527872517748744;37;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;65;1;3;1670;[ 2 12 13 18 20];['S03' 'S17' 'S19' 'S24' 'S26'];-1.3100612936682277;2.9624086641469503;209.18247668827388;3.2469204677432857;0.8608740003940233;0.5818622858784483;787.9540675752862;0.6042354702187094;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;65;4;4;1708;[ 7  8 14 21 23];['S10' 'S13' 'S20' 'S27' 'S30'];-1.4926315811531854;1.3086249922229478;2458.5300998595108;1.0444960895745352;0.8608487189586302;1.0998580353839462;828.6795005639815;0.5977104888328588;70;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;65;2;5;1951;[ 9 10 16 17 24];['S14' 'S15' 'S22' 'S23' 'S31'];-16.281712680476275;9.14431526685519;1161.000732421875;4.224955240885417;0.6664355376806121;1.1377647427281112;648.0384826660156;0.36386033521427663;98;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;66;0;1;59;[ 1  3  4  5 18];['S02' 'S04' 'S06' 'S07' 'S24'];0.9205314660899698;1.0001096214191407;663.5686645507812;0.4041401330055846;0.4329298214092656;2.157698364819787;983.751106262207;0.7949540398427886;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;66;2;2;63;[ 6 11 12 14 17];['S08' 'S16' 'S17' 'S20' 'S23'];0.9188584948936799;0.8327932439137719;605.8951416015625;0.35165057965178986;0.5030869122534702;1.946631988844799;1095.7601318359375;1.6374228964759174;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;66;4;3;994;[13 15 19 20 23];['S19' 'S21' 'S25' 'S26' 'S30'];0.20143189967768926;1.278523512332669;871.4218984697154;0.9762173661188164;0.8443658178582181;0.7244526053335802;591.8470368148124;0.4136440314497587;79;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;66;1;4;1632;[ 0  2  8  9 24];['S01' 'S03' 'S13' 'S14' 'S31'];-0.9862337369416485;7.129375656140572;1137.953125;1.5160429554180888;0.8610756780185738;1.4193631855997455;809.0099487304688;0.7164337765978261;106;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;66;3;5;1668;[ 7 10 16 21 22];['S10' 'S15' 'S22' 'S27' 'S29'];-1.302373170642848;2.333729907777689;1026.61181640625;2.713802014367055;0.8846764046264901;0.8646603295581752;674.5553741455078;0.6531251150333841;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;67;0;1;288;[ 0 12 14 17 22];['S01' 'S17' 'S20' 'S23' 'S29'];0.7536924114426058;0.5817416480313443;567.2416824923644;0.5619013559818652;0.7824485053259076;1.7192108779724988;866.1419686854413;1.092485802209874;33;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;67;2;2;350;[ 4  6  8 16 23];['S06' 'S08' 'S13' 'S22' 'S30'];0.7087357234379317;0.5817306993848492;676.5701587498907;0.41782898121458856;0.500350482646849;3.3222602492414053;658.7257659273694;0.6727560983129884;78;['Depth', 'WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;67;4;2;337;[ 3  5  7 10 21];['S04' 'S07' 'S10' 'S15' 'S27'];0.718410561784073;1.3992362825938005;596.744140625;0.36077480982125343;0.7421250288796233;1.7687338358065967;942.5533142089844;1.4217900043502096;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;67;1;4;1822;[ 1  2 11 15 19];['S02' 'S03' 'S16' 'S21' 'S25'];-3.324231108845372;0.43417771254125703;743.3515014648438;0.18317423446787837;0.8469740654634546;2.0400838871871754;854.0465393066406;1.4503982607219208;90;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_autumn_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;67;3;5;1999;[ 9 13 18 20 24];['S14' 'S19' 'S24' 'S26' 'S31'];-304.9649245926977;20.462454128487515;795.7206172358896;12.051227473129037;0.7157488261321183;0.8936014431862146;1102.9527683804806;0.4659244539697195;101;['Dist_Land', 'WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;68;4;1;13;[ 4  7 10 12 18];['S06' 'S10' 'S15' 'S17' 'S24'];0.9609119283403298;1.4023920802637506;648.2938232421875;0.43434264167906744;0.7745214497585773;1.5011763316437379;646.3625411987305;0.5612974720618622;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;68;2;2;54;[ 5  8 11 13 24];['S07' 'S13' 'S16' 'S19' 'S31'];0.9274200595214137;2.5896961471829405;186.11949157714844;0.5151190449007981;0.6947733195157637;1.7966140993663835;905.0722351074219;0.5451639778380543;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;68;1;3;460;[ 1  2  6  9 19];['S02' 'S03' 'S08' 'S14' 'S25'];0.6382944065540286;5.637825966505118;1160.5187254915948;0.4985008630529275;0.7891662398535013;1.6203593981875652;805.9423326278438;0.8095234021848856;41;['WWTP_influence_as_mean_time_travelled__nosed_0µm_allseasons_222_', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;68;3;4;855;[ 3 15 16 17 20];['S04' 'S21' 'S22' 'S23' 'S26'];0.34832856444411664;2.4075838999678782;936.8172407510901;1.9312786256849959;0.7831234801163404;2.100841573278804;719.0158997959925;0.9069873533764824;34;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'perc_MUD'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;68;0;5;1263;[ 0 14 21 22 23];['S01' 'S20' 'S27' 'S29' 'S30'];-0.008591010000406074;0.9529213877530658;1793.2523386150065;0.7292701296852107;0.7121832320003869;1.975862871870285;504.64816832811147;0.4946187940420162;33;['WWTP_influence_as_mean_time_travelled__nosed_18µm_allseasons_222', 'SED_D50'];TweedieRegressor;1.0;log;2.0;;;;;;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;69;3;1;18;[ 0  1  6 17 24];['S01' 'S02' 'S08' 'S23' 'S31'];0.9562593633632633;6.283395966147179;833.501220703125;0.6456707485803816;0.5597670900030742;1.9153170320761415;687.3694839477539;0.5652821329755067;37;['WWTP_influence_as_cumulated_residence__nosed_0µm_allseasons_222_', 'SED_D50'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
# Competitive mode:, RandomForestRegressor, TweedieRegressor, XGBRegressor_gblinear, XGBRegressor_gbtree;69;2;2;88;[ 4  5  8 10 12];['S06' 'S07' 'S13' 'S15' 'S17'];0.8960639935141966;0.932838425517906;623.7022705078125;0.264817107823352;0.12767264472647982;2.3149273878742074;1118.4491367340088;0.8795960462690527;86;['Dist_Land', 'WWTP_influence_as_mean_time_travelled__sed_18µm_allseasons_444', 'perc_MUD'];XGBRegressor;;;;gblinear;300.0;reg:gamma;0.0;1.0;;;;;
